ID ANSSI,Titre ANSSI,Type,Date,CVE,CVSS,Base Severity,CWE,EPSS,Lien,Description,Editeur,Produit,Versions affectees
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2388,7.5,Elevee,,0.00694,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Hotspot). Supported versions that are affected are Java SE: 8u291, 11.0.11, 16.0.1; Oracle GraalVM Enterprise Edition: 20.3.2 and 21.1.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Oracle GraalVM Enterprise Edition. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 7.5 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H).",Oracle Corporation,Java SE JDK and JRE,"Java SE:11.0.11, Java SE:16.0.1, Java SE:8u291, Oracle GraalVM Enterprise Edition:20.3.2, Oracle GraalVM Enterprise Edition:21.1.0"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2389,5.9,Moyenne,,0.00508,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: InnoDB). Supported versions that are affected are 5.7.34 and prior and 8.0.25 and prior. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 5.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.34 and prior, 8.0.25 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2390,5.9,Moyenne,,0.02184,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: InnoDB). Supported versions that are affected are 5.7.34 and prior and 8.0.25 and prior. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 5.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.34 and prior, 8.0.25 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2432,3.7,Faible,,0.00233,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the Java SE product of Oracle Java SE (component: JNDI). The supported version that is affected is Java SE: 7u301. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Java SE. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 3.7 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L).",Oracle Corporation,Java SE JDK and JRE,Java SE:7u301
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-25217,7.4,Elevee,,0.00488,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"In ISC DHCP 4.1-ESV-R1 -> 4.1-ESV-R16, ISC DHCP 4.4.0 -> 4.4.2 (Other branches of ISC DHCP (i.e., releases in the 4.0.x series or lower and releases in the 4.3.x series) are beyond their End-of-Life (EOL) and no longer supported by ISC. From inspection it is clear that the defect is also present in releases from those series, but they have not been officially tested for the vulnerability), The outcome of encountering the defect while reading a lease that will trigger it varies, according to: the component being affected (i.e., dhclient or dhcpd) whether the package was built as a 32-bit or 64-bit binary whether the compiler flag -fstack-protection-strong was used when compiling In dhclient, ISC has not successfully reproduced the error on a 64-bit system. However, on a 32-bit system it is possible to cause dhclient to crash when reading an improper lease, which could cause network connectivity problems for an affected system due to the absence of a running DHCP client process. In dhcpd, when run in DHCPv4 or DHCPv6 mode: if the dhcpd server binary was built for a 32-bit architecture AND the -fstack-protection-strong flag was specified to the compiler, dhcpd may exit while parsing a lease file containing an objectionable lease, resulting in lack of service to clients. Additionally, the offending lease and the lease immediately following it in the lease database may be improperly deleted. if the dhcpd server binary was built for a 64-bit architecture OR if the -fstack-protection-strong compiler flag was NOT specified, the crash will not occur, but it is possible for the offending lease and the lease which immediately followed it to be improperly deleted.",ISC,ISC DHCP,"4.1 ESV, 4.4"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-26691,,,CWE-122,0.35729,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,In Apache HTTP Server versions 2.4.0 to 2.4.46 a specially crafted SessionHeader sent by an origin server could cause a heap overflow,Apache Software Foundation,Apache HTTP Server,"2.4.0, 2.4.1, 2.4.10, 2.4.12, 2.4.16, 2.4.17, 2.4.18, 2.4.2, 2.4.20, 2.4.23, 2.4.25, 2.4.26, 2.4.27, 2.4.28, 2.4.29, 2.4.3, 2.4.33, 2.4.34, 2.4.35, 2.4.37, 2.4.38, 2.4.39, 2.4.4, 2.4.41, 2.4.43, 2.4.46, 2.4.6, 2.4.7, 2.4.9"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-27219,,,,0.01483,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,An issue was discovered in GNOME GLib before 2.66.6 and 2.67.x before 2.67.3. The function g_bytes_new has an integer overflow on 64-bit platforms due to an implicit cast from 64 bits to 32 bits. The overflow could potentially lead to memory corruption.,n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-27363,,,,0.00146,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"An issue was discovered in the Linux kernel through 5.11.3. A kernel pointer leak can be used to determine the address of the iscsi_transport structure. When an iSCSI transport is registered with the iSCSI subsystem, the transport's handle is available to unprivileged users via the sysfs file system, at /sys/class/iscsi_transport/$TRANSPORT_NAME/handle. When read, the show_transport_handle function (in drivers/scsi/scsi_transport_iscsi.c) is called, which leaks the handle. This handle is actually the pointer to an iscsi_transport struct in the kernel module's global variables.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-27364,,,,0.00033,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,An issue was discovered in the Linux kernel through 5.11.3. drivers/scsi/scsi_transport_iscsi.c is adversely affected by the ability of an unprivileged user to craft Netlink messages.,n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-27365,,,,0.00455,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"An issue was discovered in the Linux kernel through 5.11.3. Certain iSCSI data structures do not have appropriate length constraints or checks, and can exceed the PAGE_SIZE value. An unprivileged user can send a Netlink message that is associated with iSCSI, and has a length up to the maximum length of a Netlink message.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-28950,,,,0.00029,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"An issue was discovered in fs/fuse/fuse_i.h in the Linux kernel before 5.11.8. A ""stall on CPU"" can occur because a retry loop continually finds the same bad inode, aka CID-775c5033a0d1.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-29154,,,,0.00037,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"BPF JIT compilers in the Linux kernel through 5.11.12 have incorrect computation of branch displacements, allowing them to execute arbitrary code within the kernel context. This affects arch/x86/net/bpf_jit_comp.c and arch/x86/net/bpf_jit_comp32.c.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-29650,,,,0.00022,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"An issue was discovered in the Linux kernel before 5.11.11. The netfilter subsystem allows attackers to cause a denial of service (panic) because net/netfilter/x_tables.c and include/linux/netfilter/x_tables.h lack a full memory barrier upon the assignment of a new table value, aka CID-175e476b8cdf.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-30465,,,,0.01473,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"runc before 1.0.0-rc95 allows a Container Filesystem Breakout via Directory Traversal. To exploit the vulnerability, an attacker must be able to create multiple containers with a fairly specific mount configuration. The problem occurs via a symlink-exchange attack that relies on a race condition.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-3156,,,,0.9246,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Sudo before 1.9.5p2 contains an off-by-one error that can result in a heap-based buffer overflow, which allows privilege escalation to root via ""sudoedit -s"" and a command-line argument that ends with a single backslash character.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-3177,,,,0.00072,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Python 3.x through 3.9.1 has a buffer overflow in PyCArg_repr in _ctypes/callproc.c, which may lead to remote code execution in certain Python applications that accept floating-point numbers as untrusted input, as demonstrated by a 1e300 argument to c_double.from_param. This occurs because sprintf is used unsafely.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-32399,,,,0.0008,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,net/bluetooth/hci_request.c in the Linux kernel through 5.12.2 has a race condition for removal of the HCI controller.,n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-33033,,,,0.00037,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"The Linux kernel before 5.11.14 has a use-after-free in cipso_v4_genopt in net/ipv4/cipso_ipv4.c because the CIPSO and CALIPSO refcounting for the DOI definitions is mishandled, aka CID-ad5d07f4a9cd. This leads to writing an arbitrary value.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-33034,,,,0.0009,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"In the Linux kernel before 5.12.4, net/bluetooth/hci_event.c has a use-after-free when destroying an hci_chan, aka CID-5c4c8c954409. This leads to writing an arbitrary value.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-3347,,,,0.00234,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"An issue was discovered in the Linux kernel through 5.10.11. PI futexes have a kernel stack use-after-free during fault handling, allowing local users to execute code in the kernel, aka CID-34b1a1ce1458.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-33909,,,,0.01783,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"fs/seq_file.c in the Linux kernel 3.16 through 5.13.x before 5.13.4 does not properly restrict seq buffer allocations, leading to an integer overflow, an Out-of-bounds Write, and escalation to root by an unprivileged user, aka CID-8cae8cd89f05.",n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-3450,,,,0.00504,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"The X509_V_FLAG_X509_STRICT flag enables additional security checks of the certificates present in a certificate chain. It is not set by default. Starting from OpenSSL version 1.1.1h a check to disallow certificates in the chain that have explicitly encoded elliptic curve parameters was added as an additional strict check. An error in the implementation of this check meant that the result of a previous check to confirm that certificates in the chain are valid CA certificates was overwritten. This effectively bypasses the check that non-CA certificates must not be able to issue other certificates. If a ""purpose"" has been configured then there is a subsequent opportunity for checks that the certificate is a valid CA. All of the named ""purpose"" values implemented in libcrypto perform this check. Therefore, where a purpose is set the certificate chain will still be rejected even when the strict flag has been used. A purpose is set by default in libssl client and server certificate verification routines, but it can be overridden or removed by an application. In order to be affected, an application must explicitly set the X509_V_FLAG_X509_STRICT verification flag and either not set a purpose for the certificate verification or, in the case of TLS client or server applications, override the default purpose. OpenSSL versions 1.1.1h and newer are affected by this issue. Users of these versions should upgrade to OpenSSL 1.1.1k. OpenSSL 1.0.2 is not impacted by this issue. Fixed in OpenSSL 1.1.1k (Affected 1.1.1h-1.1.1j).",OpenSSL,OpenSSL,Fixed in OpenSSL 1.1.1k (Affected 1.1.1h-1.1.1j)
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-34798,,,CWE-476,0.11686,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Malformed requests may cause the server to dereference a NULL pointer. This issue affects Apache HTTP Server 2.4.48 and earlier.,Apache Software Foundation,Apache HTTP Server,Apache HTTP Server 2.4
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-3504,,,CWE-125,0.00134,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,A flaw was found in the hivex library in versions before 1.3.20. It is caused due to a lack of bounds check within the hivex_open function. An attacker could input a specially crafted Windows Registry (hive) file which would cause hivex to read memory beyond its normal bounds or cause the program to crash. The highest threat from this vulnerability is to system availability.,n/a,hivex,hivex-1.3.20
